11.10.2023,14.23.54,Windows-10-10.0.19044-SP0,kaaam,999962779,999962779,"/rasp"
11.10.2023,14.23.54,Windows-10-10.0.19044-SP0,kaaam,999962779,999962779,BOT ANSWER: "Введите свою группу"
11.10.2023,14.24.04,Windows-10-10.0.19044-SP0,kaaam,999962779,999962779,"МН-3-21-06"
11.10.2023,14.24.04,Windows-10-10.0.19044-SP0,kaaam,999962779,999962779,BOT ANSWER: "Введите число месяца, на которое вы бы хотели узнать расписание (обработка запроса может достигать одной минуты!)"
11.10.2023,14.24.06,Windows-10-10.0.19044-SP0,kaaam,999962779,999962779,"5"
11.10.2023,14.24.08,Windows-10-10.0.19044-SP0,kaaam,999962779,999962779,BOT ANSWER: "<b>Группа не была найдена, или произошла ошибка</b>"
11.10.2023,14.24.38,Windows-10-10.0.19044-SP0,kaaam,999962779,999962779,"/rasp"
11.10.2023,14.24.38,Windows-10-10.0.19044-SP0,kaaam,999962779,999962779,BOT ANSWER: "Введите свою группу"
11.10.2023,14.24.46,Windows-10-10.0.19044-SP0,kaaam,999962779,999962779,"МН-3-21-06"
11.10.2023,14.24.46,Windows-10-10.0.19044-SP0,kaaam,999962779,999962779,BOT ANSWER: "Введите число месяца, на которое вы бы хотели узнать расписание (обработка запроса может достигать одной минуты!)"
11.10.2023,14.24.48,Windows-10-10.0.19044-SP0,kaaam,999962779,999962779,"6"
11.10.2023,14.24.49,Windows-10-10.0.19044-SP0,kaaam,999962779,999962779,BOT ANSWER: "<b>Расписание на 06.10 (Пятница): <enter><enter></b><b>--- </b> <b>12:10-15:20</b> <b> ---</b><enter><b>Группы:</b> <i>МН-3-21-05-06</i><enter><b>Тип:</b> <i>Лекция</i><enter><b>Предмет:</b> <i>Экономико-математические методы</i><enter><b>Препод:</b> <i>Державин С.А.</i><enter><b>Аудитория:</b> <i>319</i><enter><enter>"
11.10.2023,14.25.41,Windows-10-10.0.19044-SP0,kaaam,999962779,999962779,"/rasp"
11.10.2023,14.25.41,Windows-10-10.0.19044-SP0,kaaam,999962779,999962779,BOT ANSWER: "Введите свою группу"
11.10.2023,14.25.41,Windows-10-10.0.19044-SP0,kaaam,999962779,999962779,"МН-3-21-06"
11.10.2023,14.25.42,Windows-10-10.0.19044-SP0,kaaam,999962779,999962779,BOT ANSWER: "Введите число месяца, на которое вы бы хотели узнать расписание (обработка запроса может достигать одной минуты!)"
11.10.2023,14.25.49,Windows-10-10.0.19044-SP0,kaaam,999962779,999962779,"5"
11.10.2023,14.25.50,Windows-10-10.0.19044-SP0,kaaam,999962779,999962779,BOT ANSWER: "<b>Группа не была найдена, или произошла ошибка</b>"
11.10.2023,14.26.09,Windows-10-10.0.19044-SP0,kaaam,999962779,999962779,"/rasp"
11.10.2023,14.26.09,Windows-10-10.0.19044-SP0,kaaam,999962779,999962779,BOT ANSWER: "Введите свою группу"
11.10.2023,14.26.16,Windows-10-10.0.19044-SP0,kaaam,999962779,999962779,"МН-3-21-06"
11.10.2023,14.26.16,Windows-10-10.0.19044-SP0,kaaam,999962779,999962779,BOT ANSWER: "Введите число месяца, на которое вы бы хотели узнать расписание (обработка запроса может достигать одной минуты!)"
11.10.2023,14.26.19,Windows-10-10.0.19044-SP0,kaaam,999962779,999962779,"5"
11.10.2023,14.26.21,Windows-10-10.0.19044-SP0,kaaam,999962779,999962779,BOT ANSWER: "<b>Расписание на 05.10 (Четверг): <enter><enter></b><b>--- </b> <b>15:00-18:00</b> <b> ---</b><enter><b>Группы:</b> <i>МН-3-21-06</i><enter><b>Тип:</b> <i>Практическое занятие</i><enter><b>Предмет:</b> <i>Элективные курсы по физической культуре: Легкая атлетика; Фитнес; Спортивные игры</i><enter><b>Препод:</b> <i>Григан С.А.</i><enter><b>Аудитория:</b> <i>Стадион</i><enter><enter>"
11.10.2023,14.28.20,Windows-10-10.0.19044-SP0,kaaam,999962779,999962779,"/rasp"
11.10.2023,14.28.20,Windows-10-10.0.19044-SP0,kaaam,999962779,999962779,BOT ANSWER: "Введите свою группу"
11.10.2023,14.28.32,Windows-10-10.0.19044-SP0,kaaam,999962779,999962779,"МН-3-21-06"
